"dyad","partner","id","phase","time","timephase","timephase.r","ibi.basec","b.ibi.basec"
663,"A","663.A","malereceive",75,15,14,-66.5315625666667,-68.1172900666666
663,"A","663.A","malereceive",76,16,15,16.3710014333333,-56.5718350666666
663,"A","663.A","malereceive",77,17,16,19.7556164333333,68.9281649333334
663,"A","663.A","malereceive",78,18,17,-21.1839435666667,-83.1551680666666
663,"A","663.A","malereceive",79,19,18,56.2684374333332,-72.8218350666666
663,"A","663.A","malereceive",80,20,19,-18.3213065666667,-55.8445620666666
663,"A","663.A","malereceive",81,21,20,7.8325394333333,-57.2385020666666
663,"A","663.A","malereceive",82,22,21,19.8325394333333,-53.0263800666667
663,"A","663.A","malereceive",83,23,22,45.2940784333333,-70.0718350666666
663,"A","663.A","malereceive",84,24,23,42.8517704333333,-116.802604066667
663,"A","663.A","malereceive",85,25,24,74.6851034333333,-98.8218350666666
663,"A","663.A","malereceive",86,26,25,10.5248474333333,-110.264143066667
663,"A","663.A","malereceive",87,27,26,-87.4648965666668,-86.7385020666666
663,"A","663.A","malereceive",88,28,27,-47.9315625666667,-127.905168066667
663,"A","663.A","malereceive",89,29,28,12.9863854333333,-63.4051680666666
663,"A","663.A","malereceive",90,30,29,-14.7828445666668,-73.9051680666666
663,"A","663.A","femalereceive",91,1,0,2.37100143333328,-58.9051680666666
663,"A","663.A","femalereceive",92,2,1,-59.4648965666668,45.8281649333334
663,"A","663.A","femalereceive",93,3,2,7.37100143333328,21.8281649333334
663,"A","663.A","femalereceive",94,4,3,107.692679433333,-50.4885020666666
663,"A","663.A","femalereceive",95,5,4,142.601770433333,-84.9051680666666
663,"A","663.A","femalereceive",96,6,5,129.056315433333,-97.9051680666666
663,"A","663.A","femalereceive",97,7,6,128.419952433333,-92.7385020666666
663,"A","663.A","femalereceive",98,8,7,10.4351034333333,-77.3218350666666
663,"A","663.A","femalereceive",99,9,8,62.6017704333333,-95.3218350666666
663,"A","663.A","femalereceive",100,10,9,117.601770433333,-108.571835066667
663,"A","663.A","femalereceive",101,11,10,118.601770433333,-92.4949120666666
663,"A","663.A","femalereceive",102,12,11,34.4479244333332,-51.1172900666666
663,"A","663.A","femalereceive",103,13,12,74.4199524333333,-88.2385020666666
663,"A","663.A","femalereceive",104,14,13,52.8325394333333,-87.9051680666666
663,"A","663.A","femalereceive",105,15,14,-11.2443835666667,-78.2385020666666
663,"A","663.A","femalereceive",106,16,15,137.329043433333,-132.725681066667
663,"A","663.A","femalereceive",107,17,16,42.1017704333333,-99.7256810666667
663,"A","663.A","femalereceive",108,18,17,42.8325394333333,-131.321835066667
663,"A","663.A","femalereceive",109,19,18,-82.1982295666667,-118.725681066667
663,"A","663.A","femalereceive",110,20,19,55.6851034333333,-142.802604066667
663,"A","663.A","femalereceive",111,21,20,104.238134433333,-113.417989066667
663,"A","663.A","femalereceive",112,22,21,100.351770433333,-53.2081990666666
663,"A","663.A","femalereceive",113,23,22,25.2171554333332,-76.5718350666666
663,"A","663.A","femalereceive",114,24,23,64.3517704333333,-52.7385020666666
663,"A","663.A","femalereceive",115,25,24,76.6017704333333,-63.1172900666666
663,"A","663.A","femalereceive",116,26,25,52.7684374333332,-62.6551680666666
663,"A","663.A","femalereceive",117,27,26,53.1017704333333,-94.7385020666666
663,"A","663.A","femalereceive",118,28,27,65.4351034333333,-78.4051680666666
663,"A","663.A","femalereceive",119,29,28,87.0184374333332,-79.6551680666666
663,"A","663.A","femalereceive",120,30,29,102.419952433333,-100.155168066667
663,"B","663.B","goal",31,1,0,-105.821835066667,58.2684374333332
663,"B","663.B","goal",32,2,1,-119.879527066667,-35.6125155666667
663,"B","663.B","goal",33,3,2,-62.3218350666666,-17.1125155666667
663,"B","663.B","goal",34,4,3,-95.5718350666666,21.1402324333333
663,"B","663.B","goal",35,5,4,-120.155168066667,-49.4696585666667
663,"B","663.B","goal",36,6,5,-89.1102970666666,18.1402324333333
663,"B","663.B","goal",37,7,6,-64.4809260666666,3.37100143333328
663,"B","663.B","goal",38,8,7,-74.1551680666666,20.2940784333333
663,"B","663.B","goal",39,9,8,5.24634693333337,-10.3982295666667
663,"B","663.B","goal",40,10,9,-115.571835066667,22.0633084333333
663,"B","663.B","goal",41,11,10,-94.4179890666666,-16.5410865666668
663,"B","663.B","goal",42,12,11,-145.725681066667,14.5248474333333
663,"B","663.B","goal",43,13,12,-120.988502066667,-38.3213065666667
663,"B","663.B","goal",44,14,13,-121.802604066667,35.6786934333333
663,"B","663.B","goal",45,15,14,-120.725681066667,35.0633084333333
663,"B","663.B","goal",46,16,15,-27.9354710666667,14.9094624333333
663,"B","663.B","goal",47,17,16,-98.8218350666666,-19.7059215666667
663,"B","663.B","goal",48,18,17,-102.488502066667,-11.1839435666667
663,"B","663.B","goal",49,19,18,-130.341066066667,-28.7553725666667
663,"B","663.B","goal",50,20,19,-7.11729006666656,22.2684374333332
663,"B","663.B","goal",51,21,20,-79.7385020666666,11.8325394333333
663,"B","663.B","goal",52,22,21,-90.4051680666666,-31.7553725666667
663,"B","663.B","goal",53,23,22,-58.4885020666666,40.2940784333333
663,"B","663.B","goal",54,24,23,-107.488502066667,3.75561643333333
663,"B","663.B","goal",55,25,24,-109.725681066667,8.8325394333333
663,"B","663.B","goal",56,26,25,-153.648758066667,-83.6648965666667
663,"B","663.B","goal",57,27,26,-58.2081990666666,51.4479244333332
663,"B","663.B","goal",58,28,27,-58.4885020666666,0.986385433333339
663,"B","663.B","goal",59,29,28,-48.5718350666666,51.6017704333333
663,"B","663.B","goal",60,30,29,-25.2991080666666,4.21715543333323
663,"B","663.B","malereceive",61,1,0,-76.0718350666666,-60.5410865666668
663,"B","663.B","malereceive",62,2,1,-66.7536530666666,3.21715543333323
663,"B","663.B","malereceive",63,3,2,-78.5718350666666,68.1017704333333
663,"B","663.B","malereceive",64,4,3,-64.2385020666666,59.7684374333332
663,"B","663.B","malereceive",65,5,4,-90.9051680666666,11.5248474333333
663,"B","663.B","malereceive",66,6,5,-115.648758066667,71.7684374333332
663,"B","663.B","malereceive",67,7,6,-88.6551680666666,-5.23156256666675
663,"B","663.B","malereceive",68,8,7,-94.6551680666666,92.1017704333333
663,"B","663.B","malereceive",69,9,8,-72.8218350666666,35.3517704333333
663,"B","663.B","malereceive",70,10,9,-64.8445620666666,-57.7315625666668
663,"B","663.B","malereceive",71,11,10,-88.4885020666666,-83.7982295666667
663,"B","663.B","malereceive",72,12,11,-85.8218350666666,24.3710014333333
663,"B","663.B","malereceive",73,13,12,-89.1872200666666,-52.5410865666668
663,"B","663.B","malereceive",74,14,13,-88.7385020666666,-21.6125155666667
663,"B","663.B","malereceive",75,15,14,-68.1172900666666,-66.5315625666667
663,"B","663.B","malereceive",76,16,15,-56.5718350666666,16.3710014333333
663,"B","663.B","malereceive",77,17,16,68.9281649333334,19.7556164333333
663,"B","663.B","malereceive",78,18,17,-83.1551680666666,-21.1839435666667
663,"B","663.B","malereceive",79,19,18,-72.8218350666666,56.2684374333332
663,"B","663.B","malereceive",80,20,19,-55.8445620666666,-18.3213065666667
663,"B","663.B","malereceive",81,21,20,-57.2385020666666,7.8325394333333
663,"B","663.B","malereceive",82,22,21,-53.0263800666667,19.8325394333333
663,"B","663.B","malereceive",83,23,22,-70.0718350666666,45.2940784333333
663,"B","663.B","malereceive",84,24,23,-116.802604066667,42.8517704333333
663,"B","663.B","malereceive",85,25,24,-98.8218350666666,74.6851034333333
663,"B","663.B","malereceive",86,26,25,-110.264143066667,10.5248474333333
663,"B","663.B","malereceive",87,27,26,-86.7385020666666,-87.4648965666668
663,"B","663.B","malereceive",88,28,27,-127.905168066667,-47.9315625666667
663,"B","663.B","malereceive",89,29,28,-63.4051680666666,12.9863854333333
663,"B","663.B","malereceive",90,30,29,-73.9051680666666,-14.7828445666668
663,"B","663.B","femalereceive",91,1,0,-58.9051680666666,2.37100143333328
663,"B","663.B","femalereceive",92,2,1,45.8281649333334,-59.4648965666668
663,"B","663.B","femalereceive",93,3,2,21.8281649333334,7.37100143333328
663,"B","663.B","femalereceive",94,4,3,-50.4885020666666,107.692679433333
663,"B","663.B","femalereceive",95,5,4,-84.9051680666666,142.601770433333
663,"B","663.B","femalereceive",96,6,5,-97.9051680666666,129.056315433333
663,"B","663.B","femalereceive",97,7,6,-92.7385020666666,128.419952433333
663,"B","663.B","femalereceive",98,8,7,-77.3218350666666,10.4351034333333
663,"B","663.B","femalereceive",99,9,8,-95.3218350666666,62.6017704333333
663,"B","663.B","femalereceive",100,10,9,-108.571835066667,117.601770433333
663,"B","663.B","femalereceive",101,11,10,-92.4949120666666,118.601770433333
663,"B","663.B","femalereceive",102,12,11,-51.1172900666666,34.4479244333332
663,"B","663.B","femalereceive",103,13,12,-88.2385020666666,74.4199524333333
663,"B","663.B","femalereceive",104,14,13,-87.9051680666666,52.8325394333333
663,"B","663.B","femalereceive",105,15,14,-78.2385020666666,-11.2443835666667
663,"B","663.B","femalereceive",106,16,15,-132.725681066667,137.329043433333
663,"B","663.B","femalereceive",107,17,16,-99.7256810666667,42.1017704333333
663,"B","663.B","femalereceive",108,18,17,-131.321835066667,42.8325394333333
663,"B","663.B","femalereceive",109,19,18,-118.725681066667,-82.1982295666667
663,"B","663.B","femalereceive",110,20,19,-142.802604066667,55.6851034333333
663,"B","663.B","femalereceive",111,21,20,-113.417989066667,104.238134433333
663,"B","663.B","femalereceive",112,22,21,-53.2081990666666,100.351770433333
663,"B","663.B","femalereceive",113,23,22,-76.5718350666666,25.2171554333332
663,"B","663.B","femalereceive",114,24,23,-52.7385020666666,64.3517704333333
663,"B","663.B","femalereceive",115,25,24,-63.1172900666666,76.6017704333333
663,"B","663.B","femalereceive",116,26,25,-62.6551680666666,52.7684374333332
663,"B","663.B","femalereceive",117,27,26,-94.7385020666666,53.1017704333333
663,"B","663.B","femalereceive",118,28,27,-78.4051680666666,65.4351034333333
663,"B","663.B","femalereceive",119,29,28,-79.6551680666666,87.0184374333332
663,"B","663.B","femalereceive",120,30,29,-100.155168066667,102.419952433333
539,"A","539.A","goal",31,1,0,75.1387471666667,13.6108137333333
539,"A","539.A","goal",32,2,1,100.593293166667,5.48700373333338
539,"A","539.A","goal",33,3,2,76.0478381666667,-10.2558532666667
539,"A","539.A","goal",34,4,3,78.7069291666667,27.2012897333333
539,"A","539.A","goal",35,5,4,77.3205651666667,24.6774797333334
539,"A","539.A","goal",36,6,5,119.502384166667,8.20128973333328
539,"A","539.A","goal",37,7,6,171.556929166667,8.61081373333332
539,"A","539.A","goal",38,8,7,125.502384166667,-1.01299626666662
539,"A","539.A","goal",39,9,8,144.593293166667,-17.9683532666667
539,"A","539.A","goal",40,10,9,107.684202166667,9.12986073333332
539,"A","539.A","goal",41,11,10,47.7069291666667,-7.38918626666668
539,"A","539.A","goal",42,12,11,103.138747166667,-12.1891862666666
539,"A","539.A","goal",43,13,12,57.3205651666667,-16.9225202666667
539,"A","539.A","goal",44,14,13,57.2069291666667,11.2774797333333
539,"A","539.A","goal",45,15,14,107.956929166667,15.8441467333333
539,"A","539.A","goal",46,16,15,106.684202166667,17.0584327333333
539,"A","539.A","goal",47,17,16,128.047838166667,26.2727177333334
539,"A","539.A","goal",48,18,17,95.0478381666667,-16.6558532666667
539,"A","539.A","goal",49,19,18,95.3205651666667,58.3441467333333
539,"A","539.A","goal",50,20,19,150.456929166667,10.8108137333334
539,"A","539.A","goal",51,21,20,79.5402621666667,17.4870037333334
539,"A","539.A","goal",52,22,21,161.356929166667,-7.52252026666667
539,"A","539.A","goal",53,23,22,132.866020166667,-18.0558532666666
539,"A","539.A","goal",54,24,23,136.656929166667,-10.5225202666667
539,"A","539.A","goal",55,25,24,129.593293166667,10.1298607333333
539,"A","539.A","goal",56,26,25,57.5023841666666,21.6108137333333
539,"A","539.A","goal",57,27,26,184.179151166667,17.2012897333333
539,"A","539.A","goal",58,28,27,146.411474166667,14.5584327333333
539,"A","539.A","goal",59,29,28,206.456929166667,0.810813733333362
539,"A","539.A","goal",60,30,29,206.179151166667,-3.72252026666672
539,"A","539.A","femalereceive",61,1,0,180.956929166667,-71.2183532666667
539,"A","539.A","femalereceive",62,2,1,175.956929166667,69.4979927333334
539,"A","539.A","femalereceive",63,3,2,135.256929166667,73.1298607333333
539,"A","539.A","femalereceive",64,4,3,82.3205651666667,46.5749157333333
539,"A","539.A","femalereceive",65,5,4,112.229656166667,47.7727177333334
539,"A","539.A","femalereceive",66,6,5,83.7902621666667,37.3441467333333
539,"A","539.A","femalereceive",67,7,6,218.179151166667,58.9595317333333
539,"A","539.A","femalereceive",68,8,7,137.775111166667,-43.9058532666667
539,"A","539.A","femalereceive",69,9,8,58.0402621666667,-8.45585326666662
539,"A","539.A","femalereceive",70,10,9,115.047838166667,3.54414673333338
539,"A","539.A","femalereceive",71,11,10,190.956929166667,-1.45585326666662
539,"A","539.A","femalereceive",72,12,11,203.956929166667,-3.22728226666663
539,"A","539.A","femalereceive",73,13,12,254.556929166667,0.810813733333362
539,"A","539.A","femalereceive",74,14,13,243.956929166667,36.4155757333333
539,"A","539.A","femalereceive",75,15,14,126.956929166667,8.12986073333332
539,"A","539.A","femalereceive",76,16,15,121.866020166667,21.7012897333333
539,"A","539.A","femalereceive",77,17,16,129.593293166667,17.2108137333333
539,"A","539.A","femalereceive",78,18,17,181.056929166667,11.6298607333333
539,"A","539.A","femalereceive",79,19,18,179.256929166667,22.7727177333334
539,"A","539.A","femalereceive",80,20,19,190.156929166667,20.4774797333333
539,"A","539.A","femalereceive",81,21,20,121.256929166667,23.4870037333334
539,"A","539.A","femalereceive",82,22,21,182.756929166667,20.2727177333334
539,"A","539.A","femalereceive",83,23,22,192.656929166667,18.2012897333333
539,"A","539.A","femalereceive",84,24,23,231.356929166667,7.01081373333329
539,"A","539.A","femalereceive",85,25,24,75.7751111666666,-23.7891862666667
539,"A","539.A","femalereceive",86,26,25,114.229656166667,16.6774797333334
539,"A","539.A","femalereceive",87,27,26,201.456929166667,26.2727177333334
539,"A","539.A","femalereceive",88,28,27,185.512485166667,31.4155757333333
539,"A","539.A","femalereceive",89,29,28,173.593293166667,37.8441467333333
539,"A","539.A","femalereceive",90,30,29,180.456929166667,-0.0129962666666188
539,"A","539.A","malereceive",91,1,0,173.456929166667,-28.2183532666667
539,"A","539.A","malereceive",92,2,1,121.956929166667,-41.8433532666667
539,"A","539.A","malereceive",93,3,2,295.068040166667,-19.6558532666667
539,"A","539.A","malereceive",94,4,3,303.401373166667,-13.8558532666667
539,"A","539.A","malereceive",95,5,4,202.056929166667,24.1298607333333
539,"A","539.A","malereceive",96,6,5,244.401373166667,-0.389186266666684
539,"A","539.A","malereceive",97,7,6,283.956929166667,49.1298607333333
539,"A","539.A","malereceive",98,8,7,244.512485166667,-1.29871026666672
539,"A","539.A","malereceive",99,9,8,199.756929166667,-2.05585326666665
539,"A","539.A","malereceive",100,10,9,221.456929166667,-51.3433532666667
539,"A","539.A","malereceive",101,11,10,251.623596166667,-26.5933532666667
539,"A","539.A","malereceive",102,12,11,220.756929166667,-18.4558532666666
539,"A","539.A","malereceive",103,13,12,293.956929166667,-17.0558532666666
539,"A","539.A","malereceive",104,14,13,302.068040166667,2.8774797333333
539,"A","539.A","malereceive",105,15,14,263.512485166667,13.1298607333333
539,"A","539.A","malereceive",106,16,15,267.290262166667,20.5584327333333
539,"A","539.A","malereceive",107,17,16,285.290262166667,-3.78918626666666
539,"A","539.A","malereceive",108,18,17,241.845818166667,28.9870037333334
539,"A","539.A","malereceive",109,19,18,269.623596166667,27.2727177333334
539,"A","539.A","malereceive",110,20,19,227.401373166667,37.5584327333333
539,"A","539.A","malereceive",111,21,20,281.845818166667,15.9870037333334
539,"A","539.A","malereceive",112,22,21,115.456929166667,4.01081373333329
539,"A","539.A","malereceive",113,23,22,182.956929166667,28.0584327333333
539,"A","539.A","malereceive",114,24,23,280.512485166667,41.6298607333333
539,"A","539.A","malereceive",115,25,24,155.456929166667,26.9870037333334
539,"A","539.A","malereceive",116,26,25,260.956929166667,32.5584327333333
539,"A","539.A","malereceive",117,27,26,249.156929166667,24.8441467333333
539,"A","539.A","malereceive",118,28,27,225.845818166667,41.4155757333333
539,"A","539.A","malereceive",119,29,28,221.356929166667,54.1133777333333
539,"A","539.A","malereceive",120,30,29,235.956929166667,9.71914673333333
539,"B","539.B","goal",31,1,0,13.6108137333333,75.1387471666667
539,"B","539.B","goal",32,2,1,5.48700373333338,100.593293166667
539,"B","539.B","goal",33,3,2,-10.2558532666667,76.0478381666667
539,"B","539.B","goal",34,4,3,27.2012897333333,78.7069291666667
539,"B","539.B","goal",35,5,4,24.6774797333334,77.3205651666667
539,"B","539.B","goal",36,6,5,8.20128973333328,119.502384166667
539,"B","539.B","goal",37,7,6,8.61081373333332,171.556929166667
539,"B","539.B","goal",38,8,7,-1.01299626666662,125.502384166667
539,"B","539.B","goal",39,9,8,-17.9683532666667,144.593293166667
539,"B","539.B","goal",40,10,9,9.12986073333332,107.684202166667
539,"B","539.B","goal",41,11,10,-7.38918626666668,47.7069291666667
539,"B","539.B","goal",42,12,11,-12.1891862666666,103.138747166667
539,"B","539.B","goal",43,13,12,-16.9225202666667,57.3205651666667
539,"B","539.B","goal",44,14,13,11.2774797333333,57.2069291666667
539,"B","539.B","goal",45,15,14,15.8441467333333,107.956929166667
539,"B","539.B","goal",46,16,15,17.0584327333333,106.684202166667
539,"B","539.B","goal",47,17,16,26.2727177333334,128.047838166667
539,"B","539.B","goal",48,18,17,-16.6558532666667,95.0478381666667
539,"B","539.B","goal",49,19,18,58.3441467333333,95.3205651666667
539,"B","539.B","goal",50,20,19,10.8108137333334,150.456929166667
539,"B","539.B","goal",51,21,20,17.4870037333334,79.5402621666667
539,"B","539.B","goal",52,22,21,-7.52252026666667,161.356929166667
539,"B","539.B","goal",53,23,22,-18.0558532666666,132.866020166667
539,"B","539.B","goal",54,24,23,-10.5225202666667,136.656929166667
539,"B","539.B","goal",55,25,24,10.1298607333333,129.593293166667
539,"B","539.B","goal",56,26,25,21.6108137333333,57.5023841666666
539,"B","539.B","goal",57,27,26,17.2012897333333,184.179151166667
539,"B","539.B","goal",58,28,27,14.5584327333333,146.411474166667
